GSM31251.tmn_LEVEL	GSM6641.tmn_LEVEL	GSM6654.tmn_LEVEL	GSM6652.tmn_LEVEL	GSM31548.tmn_LEVEL	GSM31382.tmn_LEVEL	GSM31504.tmn_LEVEL	GSM31481.tmn_LEVEL	GSM6629.tmn_LEVEL	GSM31510.tmn_LEVEL	GSM31502.tmn_LEVEL	GSM6668.tmn_LEVEL	GSM6661.tmn_LEVEL	GSM31428.tmn_LEVEL	GSM7601.tmn_LEVEL	GSM6665.tmn_LEVEL	GSM6669.tmn_LEVEL	GSM31356.tmn_LEVEL	GSM6655.tmn_LEVEL	GSM7592.tmn_LEVEL	GSM6628.tmn_LEVEL	GSM31314.tmn_LEVEL	GSM6671.tmn_LEVEL	GSM31403.tmn_LEVEL	GSM6673.tmn_LEVEL	GSM31545.tmn_LEVEL	GSM31440.tmn_LEVEL	GSM31256.tmn_LEVEL	GSM7580.tmn_LEVEL	GSM6670.tmn_LEVEL	GSM31351.tmn_LEVEL	GSM31594.tmn_LEVEL	GSM31368.tmn_LEVEL	GSM31470.tmn_LEVEL	GSM31578.tmn_LEVEL	GSM31587.tmn_LEVEL	GSM6624.tmn_LEVEL	GSM6659.tmn_LEVEL	GSM31585.tmn_LEVEL	GSM6625.tmn_LEVEL	GSM6644.tmn_LEVEL	GSM6672.tmn_LEVEL	GSM31260.tmn_LEVEL	GSM6651.tmn_LEVEL	GSM6676.tmn_LEVEL	GSM31388.tmn_LEVEL	GSM7574.tmn_LEVEL	GSM31418.tmn_LEVEL	GSM6666.tmn_LEVEL	GSM31445.tmn_LEVEL	GSM6664.tmn_LEVEL	GSM31559.tmn_LEVEL	GSM31358.tmn_LEVEL	GSM6643.tmn_LEVEL	GSM6633.tmn_LEVEL	GSM6640.tmn_LEVEL	GSM6656.tmn_LEVEL	GSM6632.tmn_LEVEL	GSM31520.tmn_LEVEL	GSM31357.tmn_LEVEL	GSM6637.tmn_LEVEL	GSM31376.tmn_LEVEL	GSM31349.tmn_LEVEL	GSM31489.tmn_LEVEL	GSM6635.tmn_LEVEL	GSM6647.tmn_LEVEL	GSM6646.tmn_LEVEL	GSM31344.tmn_LEVEL	GSM31276.tmn_LEVEL	GSM31480.tmn_LEVEL	GSM31363.tmn_LEVEL	GSM31496.tmn_LEVEL	GSM31566.tmn_LEVEL	GSM31309.tmn_LEVEL	GSM6648.tmn_LEVEL	GSM31518.tmn_LEVEL	GSM31575.tmn_LEVEL	GSM31485.tmn_LEVEL	GSM7589.tmn_LEVEL	GSM31519.tmn_LEVEL	GSM31567.tmn_LEVEL	GSM31265.tmn_LEVEL	GSM31416.tmn_LEVEL	GSM6630.tmn_LEVEL	GSM31593.tmn_LEVEL	GSM31302.tmn_LEVEL	GSM6627.tmn_LEVEL	GSM31511.tmn_LEVEL	GSM31479.tmn_LEVEL	GSM31601.tmn_LEVEL	GSM31366.tmn_LEVEL	GSM31506.tmn_LEVEL	GSM6667.tmn_LEVEL	GSM31487.tmn_LEVEL	GSM6677.tmn_LEVEL	GSM6658.tmn_LEVEL	GSM31422.tmn_LEVEL	GSM7577.tmn_LEVEL	GSM6645.tmn_LEVEL	GSM31305.tmn_LEVEL	GSM31471.tmn_LEVEL	GSM6662.tmn_LEVEL	GSM31499.tmn_LEVEL	GSM31462.tmn_LEVEL	GSM31614.tmn_LEVEL	GSM31586.tmn_LEVEL	GSM31547.tmn_LEVEL	GSM31441.tmn_LEVEL	GSM7571.tmn_LEVEL	GSM31437.tmn_LEVEL	GSM31266.tmn_LEVEL	GSM31554.tmn_LEVEL	GSM6657.tmn_LEVEL	GSM6636.tmn_LEVEL	GSM6649.tmn_LEVEL	GSM31590.tmn_LEVEL	GSM31399.tmn_LEVEL	GSM31407.tmn_LEVEL	GSM6634.tmn_LEVEL	GSM31277.tmn_LEVEL	GSM31527.tmn_LEVEL	GSM31429.tmn_LEVEL	GSM31456.tmn_LEVEL	GSM31600.tmn_LEVEL	GSM6626.tmn_LEVEL	GSM7598.tmn_LEVEL	GSM31308.tmn_LEVEL	GSM31537.tmn_LEVEL	GSM31562.tmn_LEVEL	GSM31371.tmn_LEVEL	GSM31613.tmn_LEVEL	GSM6660.tmn_LEVEL	GSM31201.tmn_LEVEL	GSM6631.tmn_LEVEL	GSM6642.tmn_LEVEL	GSM31534.tmn_LEVEL	GSM31528.tmn_LEVEL	GSM31378.tmn_LEVEL	GSM6653.tmn_LEVEL	GSM31556.tmn_LEVEL	GSM31589.tmn_LEVEL	GSM6650.tmn_LEVEL	GSM31602.tmn_LEVEL	GSM7583.tmn_LEVEL	GSM31392.tmn_LEVEL	GSM31546.tmn_LEVEL	GSM31532.tmn_LEVEL	GSM31526.tmn_LEVEL	GSM7595.tmn_LEVEL	GSM31409.tmn_LEVEL	GSM31304.tmn_LEVEL	GSM31569.tmn_LEVEL	GSM7568.tmn_LEVEL	GSM31512.tmn_LEVEL	GSM6674.tmn_LEVEL	GSM6639.tmn_LEVEL	GSM31564.tmn_LEVEL	GSM31394.tmn_LEVEL	GSM31384.tmn_LEVEL	GSM6638.tmn_LEVEL	GSM6675.tmn_LEVEL	GSM31609.tmn_LEVEL	GSM7586.tmn_LEVEL	GSM31472.tmn_LEVEL	GSM31420.tmn_LEVEL	GSM31224.tmn_LEVEL	GSM6663.tmn_LEVEL
ENSG00000204564	2235.19	1122.07	1486.4	1485.79	1072.04	1442.73	1476.33	1114.54	1062.73	2000.06	1212.66	88.5313	798.209	1595.11	895.856	931.675	463.161	1449.1	1409.85	932.729	1846.2	1493.53	1337.54	1347.47	1677.82	1098.45	1162.49	2023.39	1024.62	612.557	1706.45	1089.69	1824.14	1760.96	743.771	848.58	1689.64	1227.57	818.038	993.092	1329.65	1060.35	2191.6	1697.42	887.744	1578.36	859.426	1486.81	966.935	1631.36	841.985	979.607	1427.45	1097.94	1077.84	1319.87	1199.28	1759.88	1610.66	1562.5	1137.57	1422.56	1621.11	1623.78	1332.77	1084.39	1503.66	1978.09	1792.38	1694.15	1624.08	826.121	903.065	1852.44	1506.41	1962.27	825.906	1412.78	1046.74	1411.95	956.166	1801.67	1109.72	1240.09	871.072	1283.14	1327.08	1655.66	1178.32	1737.87	1552.66	1028.48	914.438	1633.25	1576.53	1964.5	941.897	986.796	1108.39	1361.74	1193.35	123.714	1324.36	1419.33	857.308	687.55	1254.2	1815.11	1104.08	1275.04	927.4	876.362	1415.46	1018.85	1426.7	895.4	1513.65	1300.15	1408.13	1930.29	1779.25	1120.39	2027.85	1206.47	1536.67	841.382	1175.5	1048.58	1248.97	1844.8	757.767	481.484	1795.86	1238.46	1164.51	940.238	1417.44	1687.28	2059.52	737.755	841.949	1846.5	1269.44	1548.98	1380.56	1080.69	841.768	1137.56	948.052	1625.37	1531.81	1505.78	592.754	940.781	1135.18	1564.9	909.808	1156.95	1646.1	1668.97	1024.97	1206.76	1388.8	1381.67	894.325	1281.6	701.639
ENSG00000204619	415.645	1473.33	1534.215	1144.743	1215.89	1278.27	1374.675	1197.645	1609.13	1517.01	1577.15	831.4595	1500.74	1162.955	1179.25	1734.45	1104.8505	1655.225	1580.73	1007.8225	1123.5325	1135.035	1536.12	1637.34	1643.42	1319.855	1370.64	1126.973	1265.095	1107.4645	1746.3	1007.602	1463.59	1429.195	1255.69	1227.75	1337.2825	1245.4	1207.71	1294.765	1314.9225	1580.025	1603.964	1474.04	1145.045	1337.2075	1198.315	1602.795	1244.495	1244.675	1611.28	1562.98	1379.135	1589.425	1615.01	1342.29	1329.91	1435.43	1826.66	1165.6445	1723.61	1204.58	1658.28	1313.69	1301.345	1566.31	1052.963	1756.54	1423.25	1603.23	1271.25	1797.602	1331.11	1499.32	1535.05	1675.755	1245.58	1269.725	1148.1365	1686.81	967.3975	1223.85	1573.11	1485.845	1286.385	1563.75	1476.97	1355.6505	1467.465	1304.735	1049.2525	1458.295	1203.25	1333.175	1636.89	1193.121	1157.8355	1326.455	1507.64	1146.2765	1663.93	778.107	1653.81	1602.09	1409.74	1147.405	1043.7545	1376.82	1470.675	1420.39	1283.135	1181.13	1310.06	1528.48	1473.46	1331.145	1607.785	1257.9875	1220.092	1601.52	1224.05	1199.08	1531.2205	1080.99	1302.125	915.206	1089.011	1660.145	1147.05	1049.3535	1356.115	927.178	1159.2505	1138.2985	1589.635	1534.305	1833.23	1193.52	1306.831	1507.725	1215.075	1370.455	1260.16	1159.708	1438.89	1394.755	1396.595	1220.875	1200.03	1232.735	1496.11	1297.725	1050.825	1397.53	1510.255	1389.3235	1243.19	1810.24	1226.965	1227.2615	1218.04	1474.48	1217.13	1523.05	1371.96	1390.305	1121.305
ENSG00000204681	2401.46	3591.34	4149.04	4016.1	2147.5775	5166.115	3932.33	2528.335	3323.125	4099.27	2522.6415	2953.46	2510.35	3420.62	2008.5085	4385.95	2448.335	4169.82	4443.725	1950.8415	4730.73	3999.99	2555.84	2958.895	2708.325	3680.3125	3403.83	2318.055	4389.71	3386.89	5573.58	2031.9595	5658.539	5751.135	2389.998	2116.4315	4695.745	2896.535	2136.6435	4936.395	4977.44	4235.79	5249.505	3570.46	4359.66	3610.73	1618.2845	4319.4135	4109.9	5062.855	3756.8915	4601.03	1813.1	4250.01	2623.815	4469.845	5206.47	4089.695	3969.29	3573.6915	2917.595	4557.825	5290.845	5995.697	4596.72	3108.2	3284.725	5651.075	3272.66	5889.39	3358.139	3454.6285	1939.5825	3285.35	3325.92	2210.54	2533.2775	3503.28	3358.975	3371.5085	3967.445	5633.405	4697.065	4738.89	1934.145	2918.82	4009.085	3166.415	3061.405	4508.949	5561.1	4628.19	4891.255	4841.65	4770.47	4148.105	4432.36	2566.705	3245.435	4035.44	3027.8295	2226.9055	3486.01	5737.64	3099.2105	2360.5035	3426.06	3779.51	2488.112	3639.425	5557.8475	3269.2	3570.39	3756.26	2993.67	3224.4675	2056.13	4870.54	5552.9035	3534.365	7186.558	3781.615	3659.4	3935.235	5493.8	1556.6415	3427.26	2380.3025	3382.33	5972.735	3096.585	1392.216	2605.335	3880.46	3627.345	2415.83	4166.125	4552.475	3466.135	2905.0685	2761.7975	3291.155	3867.615	3090.43	4416.89	3438.33	2054.832	4882.545	2278.3225	3125.17	4432.18	4634.845	2032.3815	6520.5745	3244.815	2722.79	2066.3815	3033.612	4358.62	3090.07	4513.075	4231.055	3240.275	2236.655	4338.935	4033.59	2393.021
ENSG00000204899	395.295	342.799	359.005	358.998	244.309	282.754	276.698	330.025	321.337	221.275	446.97	428.665	295.992	324.625	156.315	357.449	291.126	288.561	382.591	214.581	247.124	309.781	274.887	382.685	324.671	199.335	279.822	380.176	284.284	320.291	262.857	233.163	270.617	281.772	262.644	243.767	305.041	321.996	260.298	358.395	293.944	365.614	228.105	277.028	379.929	224.1	318.942	274.676	357.246	281.142	370.486	312.313	358.751	339.436	380.098	312.135	215.547	309.518	268.998	335.555	364.187	390.646	269.784	195.788	335.541	292.153	250.164	280.548	338.529	163.969	348.711	267.476	273.935	312.862	303.765	293.728	325.898	267.932	291.609	315.809	394.379	244.554	321.148	328.296	243.342	302.035	313.911	231.932	250.735	147.596	287.203	334.404	337.04	383.97	321.979	388.351	266.73	415.324	273.517	329.428	335.604	306.309	245.249	182.708	168.166	277.92	236.849	219.747	332.951	346.778	316.072	242.262	314.423	297.496	318.259	221.871	357.183	341.27	277.002	294.817	211.431	376.665	228.484	117.93	255.292	262.129	319.557	256.3	294.051	265.309	239.224	363.281	321.874	331.786	374.109	237.169	234.911	378.522	299.566	213.381	251.748	300.94	220.967	368.674	267.09	249.853	322.733	215.326	269.057	256.605	300.24	240.641	379.623	380.329	206.471	265.283	205.079	390.971	276.418	285.233	318.481	183.684	294.32	500.928	396.424	293.601	253.316
ENSG00000205138	489.977	662.437	812.134	548.07	121.357	667.975	556.788	590.439	824.733	623.858	463.049	715.782	369.744	742.568	569.585	597.81	601.798	790.03	660.413	546.322	668.935	663.348	569.818	603.62	584.239	569.169	607.896	551.728	785.99	568.757	573.705	640.057	599.546	534.783	674.06	566.206	631.237	681.807	729.692	663.827	616.482	547.726	554.84	843.764	522.764	587.89	564.708	459.437	503.055	634.287	357.444	688.005	385.193	769.499	751.684	737.153	714.871	641.135	889.329	718.389	465.655	569.623	788.036	538.254	751.255	503.96	506.114	700.854	599.721	487.202	734.298	299.589	675.403	661.633	708.441	839.22	494.999	563.381	875.959	915.985	581.14	705.636	723.896	722.328	682.147	665.966	560.767	281.699	749.942	812.751	627.458	630.129	624.524	738.555	564.499	629.429	652.784	663.024	676.463	719.149	639.247	667.894	612.846	630.338	603.396	557.734	549.147	655.238	553.287	697.387	522.055	605.538	678.383	593.26	621.16	627.592	649.167	566.446	561.613	611.253	648.317	692.313	578.94	626.386	795.487	659.007	617.964	775.833	541.572	795.728	842.677	61.6449	496.415	767.195	800.968	737.499	851.667	641.745	541.799	866.465	602.372	851.915	531.382	698.804	621.818	725.565	418.923	748.879	603.17	653.798	847.224	724.459	728.069	476.954	406.275	629.427	719.92	235.516	697.711	621.318	503.214	499.961	766.975	447.039	609.935	500.633	479.268
ENSG00000205155	2621.08	3352.53	3272.8	3135.73	2783.89	3415.23	3304.13	3785.77	3791.62	3816.61	3278.85	2632.31	3441.66	3205.91	2714.72	2880.86	3188.17	3006.42	2939.15	3018.62	4326.25	3762.82	2849.54	3502.41	3373.72	3097.78	2810.68	3177.95	2784.12	3786.22	3142.29	3437.59	3292.07	3235.79	3430.92	3513.77	3832.61	3031.03	3280.24	4172.89	4149.15	3814.42	3455.1	3663.54	3691.27	4072.2	2271.53	3781.99	2883.28	4353.23	2784.76	1968.2	3095.06	3466.57	3286.32	3808.53	4325.25	2681.07	3386.24	3192.96	3170.3	3344.42	4004.48	4907	3690.99	3617.85	3149.05	2998.26	2969.71	3458.61	3186.66	3406.26	3844.65	3590.61	3465.74	3597.91	3413.48	2985.79	2544.63	3557.62	2305.78	3059.39	4003.13	3700.33	3251.55	3557.7	3610.41	4592.1	2940.92	4389.2	3092.29	3426.5	2640.77	3442.54	4111.68	3597.9	4242.82	1617.26	2673.95	4220.77	3672	2467.23	2856.87	4558.45	3132.92	3143.92	2162.57	3650.57	2722.46	3679.08	4613.63	3948.63	2630.98	3103.24	2994.19	3219.72	3632.19	4178.93	3274.94	3922.43	4858.24	3517.4	2446.89	5040.68	4505.74	3755.6	3682.94	2821.84	1877.29	3072.13	2940.04	720.226	2743.24	4087.44	3911.5	2780.22	3138.05	3140.64	3151.23	2914.36	3302.08	4176.26	4914.62	2599.76	4107.56	3755.85	1835.24	4141.86	3142.16	3941.94	3281.61	2492.69	1904.58	4046.57	2199.84	3918.68	4827.42	2702.66	2770.66	4654.65	3399.99	4905.75	2436.86	2508.96	4176.15	3634.18	3057.11
ENSG00000205250	643.807	494.599	356.838	349.636	891.561	511.032	634.885	855.336	402.223	482.105	427.643	799.599	663.141	415.501	568.334	554.406	901.318	463.95	372.611	890.031	433.217	437.059	543.074	412.802	415.697	661.325	501.317	619.126	707.798	524.893	691.462	943.783	661.502	702.678	1018.62	711.338	303.533	412.242	656.134	390.418	484.635	413.774	289.038	474.78	581.868	432.106	784.973	495.243	701.269	443.431	456.416	633.101	771.911	427.175	377.733	622.584	411.62	429.991	668.097	503.809	399.042	642.137	445.534	414.638	346.441	556.775	601.147	705.244	402.222	704.684	696.359	511.233	1103.63	571.004	521.424	836.556	756.143	619.365	488.714	1019.09	684.794	499.562	363.323	352.828	792.076	412.971	341.86	483.559	712.56	632.495	682.415	476.772	611.477	582.135	368.722	417.232	385.328	610.087	419.874	374.182	654.22	884.146	548.077	437.141	744.706	974.87	704.987	505.033	414.232	365.035	267.027	490.482	432.552	449.861	463.501	709.194	323.04	478.395	401.165	393.199	515.946	254.193	352.076	804.373	560.904	658.209	384.131	973.943	793.854	489.233	659.652	1179.14	827.614	427.852	389.914	794.464	1035.87	651.515	347.56	1037.57	1032.95	472.954	636.094	828.892	563.01	575.213	766.271	526.304	549.719	471.997	310.44	910.581	643.447	528.025	487.283	537.313	1091.56	547.371	510.606	626.449	481.373	934.054	812.025	552.08	476.539	339.509	511.082
ENSG00000205323	274.555	235.087	170.003	200.389	235.182	230.545	255.231	190.59	247.947	189.108	202.12	591.345	279.207	239.747	181.45	218.081	551.758	238.881	223.467	189.466	251.029	336.147	221.073	256.467	199.752	222.201	283.249	302.458	141.616	190.96	104.846	143.437	215.49	267.043	189.41	232.072	287.538	244.987	153.46	242.182	264.485	225.003	155.93	327.955	281.14	132.712	245.868	192.196	154.335	251.048	239.2	199.31	217.683	236.023	238.292	232.672	162.426	232.236	189.516	179.246	285.177	184.343	263.804	231.43	234.005	242.5	227.182	230.228	294.28	260.559	246.376	195.347	217.269	222.54	287.919	90.0675	229.544	158.499	203.331	279.137	287.36	134.78	222.742	198.129	166.805	271.387	219.853	289.042	134.105	162.849	239.3	219.493	228.528	222.222	211.581	267.618	255.81	229.481	238.492	258.894	175.841	598.158	240.473	210.573	191.308	226.399	224.791	270.966	239.609	230.284	265.947	165.566	250.004	241.585	311.006	178.461	227.31	167.55	225.173	248.333	128.711	232.718	216.561	240.251	164.484	131.469	264.843	202.337	181.408	170.841	264.34	257.809	161.804	312.071	217.892	208.932	216.163	192.787	237.372	223.941	158.7	250.999	190.49	153.564	191.661	181.74	193.268	142.015	174.936	294.214	200.082	172.552	285.77	144.025	238.35	240.414	232.184	130.814	196.106	163.915	198.144	251.009	182.377	240.799	192.467	241.991	243.955
ENSG00000205356	1317.65	1312.35	1091.65	1496.04	1638.08	1379.55	1068.73	1359.17	1104.31	1427.05	1871.23	2493.95	1675.53	1059.54	1948.78	1172.34	2284.34	1365.42	1011.15	2022.98	1223.59	1130.34	1319.12	1016.32	1339.55	1735.97	1204.67	1244.09	1212.74	2355.53	1600.21	1650.43	1658.07	1410.11	1172.79	1255.72	1114.54	1119.23	1516.86	1630.77	1080.38	1601.8	1394.93	1240.57	2044.91	1343.01	2302.33	1707	994.008	1502.49	1635.9	1682.69	1606.98	905.398	1000.45	994.168	1273.37	1501.13	1488.05	1451.13	1405.51	2041.18	1519.63	1590.26	1125.37	1068.9	1068.29	1514.86	997.973	1685.65	1661.47	4251.02	1585.03	1087.02	1008.13	1558.74	1394.88	1186.99	984.779	1523.06	1790.71	1774.53	943.167	1011.71	1590.8	1053.57	885.208	846.249	2393.52	2497.74	1357.54	1524.67	903.62	1537.55	903.846	1250.12	1072.22	1328.33	1008.16	977.309	1753.15	2064.09	1191.54	1256.96	1659.98	1659.9	1729.18	1362.92	2055.09	1273.09	1105.82	1358.2	1273.02	1023.13	1099.08	1611.14	969.929	1549.59	1066.84	857.227	1422.18	1162.71	1395.04	1519.34	1325.31	2048.38	1317.08	996.161	1618.14	1796.25	1625.26	533.959	1290.65	1188.81	932.551	1152.11	1402.42	1909.65	1830.9	1728.24	2331.53	1145.46	1551.43	973.463	1890.58	1383.02	1541.61	1092.21	1477.97	1474.72	1227.65	1331.29	1468.75	1650.81	1434.19	990.15	1412.74	4595.07	1413.83	1220.76	1268.02	1776.71	1253.31	2261.82	1684.02	1052.45	1322.1
ENSG00000205363	199.83935	181.975	188.773	227.151	490.9355	241.345	274.448	204.8625	259.625	338.8225	250.862	184.52745	109.8897	180.2325	227.021	161.4425	370.27685	216.4325	182.446	157.7495	229.181	239.2405	212.41	194.4785	131.135	198.8535	201.425	173.52885	176.1315	154.5645	222.5605	247.313	273.671	294.2465	180.5765	226.2925	361.3605	248.021	198.555	198.209	266.695	192.445	242.933	334.069	152.758	283.813	170.584	240.189	172.735	320.7065	183.7584	267.2035	221.0505	172.701	183.38	223.5575	248.4535	174.2865	296.3925	194.329	252.3735	291.815	289.478	260.53	279.153	300.5805	159.147	311.2775	230.503	323.2415	224.2845	220.90414	202.942	231.7275	226.3405	276.7175	131.477	229.3335	146.53	196.3125	175.9585	365.265	216.4285	240.481	223.033	185.1345	185.2315	200.4785	133.937	188.1995	251.011	207.343	168.7055	281.8325	241.455	312.0615	194.549	158.871	254.7225	222.376	187.03	285.4915	286.2615	350.3675	197.1355	161.208	177.2805	279.911	173.8895	312.227	178.3765	179.3225	257.757	137.6505	178.245	189.7275	343.9285	338.716	220.7505	257.617	382.686	209.1155	273.57	356.423	188.9085	151.912	220.6365	133.5888	157.9355	264.4395	190.7305	118.40445	164.725	245.763	167.3145	150.303	298.056	320.8285	226.264	247.318	201.997	251.519	257.755	204.981	298.6115	186.938	208.185	172.978	218.7945	282.2285	236.7555	212.636	92.05435	225.0085	218.054	310.358	180.535	121.14225	208.811	379.865	245.016	234.1825	185.0053	253.5815	219.2235	189.249	139.0095
ENSG00000205531	341.185	562.154	598.317	678.238	733.365	580.333	622.96	619.163	840.585	578.891	617.121	835.006	732.534	618.08	504.675	630.662	817.797	799.943	722.825	670.249	647.435	708.455	779.187	640.604	668.334	485.41	778.208	337.237	683.197	617.051	660.659	430.574	577.457	770.398	636.3	604.864	595.551	605.108	572.163	823.194	827.484	629.592	615.945	723.277	647.625	782.381	597.612	743.825	720.315	828.149	544.607	660.732	549.063	739.571	599.461	626.009	739.169	684.981	862.569	640.805	844.128	519.803	666.995	657.254	765.065	725.389	621.874	656.353	711.485	706.694	569.659	195.16	705.545	755.803	611.753	703.756	772.451	760.972	490.586	745.123	623.485	630.272	864.911	573.839	671.769	521.102	876.829	453.275	509.444	543.038	536.628	597.76	676.826	636.76	709.251	700.165	758.05	581.604	809.916	816.973	506.022	931.727	553.502	1000.07	693.098	408.166	471.745	596.873	529.205	770.331	733.094	482.246	607.127	559.955	647.844	726.777	847.826	706.591	815.406	781.339	872.935	648.522	494.601	600.111	546.117	715.25	750.052	478.25	606.485	731.058	670.641	111.876	410.695	661.499	608.775	467.14	746.756	501.392	683.924	531.15	672.783	537.522	532.921	501.042	798.751	398.716	550.178	534.85	677.729	494.813	557.464	672.418	592.287	909.861	688.762	687.3	679.123	209.8	601.685	705.984	721.49	635.105	566.222	364.068	703.22	521.559	695.827
ENSG00000205581	1752.13	1358.75	869.12	999.025	858.771	881.705	1446.12	1490.4	1313.54	843.426	2090.12	2139.25	2812.31	1225.85	2250.21	1506.22	1457.27	1852.75	1001.23	1864.55	1214.48	1467.84	1317.16	1292.04	1708.96	1612.55	1669.77	1313.24	1081.12	1343.6	1226.48	1519.12	1147.77	1670.69	1515.62	1419.48	1440.27	1482.43	1622.67	1338.96	1850.85	1169.39	662.628	1663.28	1703.64	1274.52	3784.92	1427.23	1519.2	1140.87	2086.42	1258.53	1347.53	1157.19	1257.83	899.651	1027.37	951.653	1351.73	1089.47	1674.43	1078.5	1295.56	1168.78	1211.55	1859.68	1574.72	1411.76	1031.44	1305.58	1158.61	741.849	2671.59	1009.4	1488.03	965.091	1517.86	938.153	1292.69	1938.19	514.35	575.176	989.094	1039.6	2028.21	1284.42	1216.69	1186.75	1288.03	1630.15	1187.55	1421.17	996.667	1066.32	1095.68	1906.93	1742.6	2511.44	1467.52	1336.34	1464.98	1244.04	1660.62	658.574	1615.41	1537.79	2040.43	1336.6	1750.63	1183.52	1094.65	1778.05	1240	1127.26	1666.83	1612.51	1359.83	1766.16	997.827	998.12	192.247	1786.82	1233.15	1604.9	953.668	1937.26	1406.3	1630.37	1219.74	581.306	1858.74	8778.94	1546.47	327.146	1012.81	2028.36	963.889	1128.31	1671.38	2453.06	2093.99	1360.34	1764.28	1376.09	1590.22	1595.98	2231.6	1222.9	1701.09	1474.97	884.949	894.756	3702.08	932.05	1139.78	1394.16	1695.75	412.846	1034.35	1683.43	1065.07	1768.09	1447.59	1918.17	1806.88	1338.54	1755.73
ENSG00000205707	908.4	921.071	709.748	751.365	611.194	869.427	693.861	675.759	790.869	570.296	500.517	609.431	745.445	1192.67	1323.14	532.142	1403.06	668.913	779.686	1352.98	894.697	965.1	795.931	891.19	663.003	1238.54	804.511	1079.38	650.076	829.574	866.704	940.604	783.854	709.918	1093.48	841.882	838.429	849.485	1005.08	603.38	1046.69	695.454	723.551	873.251	748.213	1170.25	591.621	652.099	593.788	515.053	753.406	638.248	688.721	856.7	613.349	819.615	1086.96	841.543	613.627	696.85	763.776	530.412	631.679	1102.29	837.494	1080.44	1371.57	851.264	765.159	736.832	708.465	1964.97	867.476	873.357	1073.14	550.72	1245.97	783.795	662.763	544.325	692.232	967.503	919.097	912.46	1068.12	718.147	1007.3	936.835	621.38	1086.94	814.954	1050.56	837.786	679.978	805.621	856.985	1109.25	477.038	1024.87	981.435	521.124	464.723	869.143	945.253	1289.61	997.242	834.532	714.449	623.805	742.17	845.473	1133.27	878.538	1018.38	899.378	1266.59	719.254	740.074	987.253	1071.81	1066.6	928.753	678.852	1160.71	944.432	1057.92	690.317	775.085	701.499	946.438	1275.71	694.933	1404.79	820.228	1190.94	645.853	556.178	631.347	826.507	617.794	1045.15	826.733	1331.67	862.74	516.878	908.872	600.06	1685.64	922.551	885.052	652.779	768.593	968.741	554.361	715.182	732.902	1038.32	1073.58	704.273	868.307	666.018	1228.28	579.154	458.73	1016.28	481.946	810.605
ENSG00000205981	552.151	431.075	412.7105	328.09365	441.5527	434.3556	544.1688	519.13005	463.4295	439.09265	416.7615	457.3805	608.9385	450.55	696.3275	371.061	445.7119	450.8068	428.183	499.27335	447.187	439.901	452.1485	480.9455	471.0505	584.7315	410.7869	508.57	522.672	494.1275	428.988	593.61815	396.2021	502.53945	484.45375	479.9755	489.5775	364.17645	591.36	417.164	413.9465	349.58825	432.599	365.32885	480.6795	458.981	658.586	510.6715	591.5235	357.7475	391.5655	426.5215	529.93125	479.68	448.497	447.571	433.465	378.1245	518.6414	598.1683	418.551	355.8217	441.05955	382.415	428.724	472.019	445.8185	439.94345	424.553	313.5387	551.47145	299.22395	515.2384	366.5305	400.84	460.6183	503.13935	452.684	514.9319	614.71425	409.63665	374.9713	483.4035	452.3475	598.7109	501.9855	474.734	569.769	467.0555	461.49245	333.8665	482.208	416.63265	473.57085	461.93245	413.004	496.854	716.445	441.3065	447.827	510.8816	308.5757	392.18265	285.78725	438.758	536.3111	510.1338	411.5425	533.3885	425.148	520.06695	494.98145	433.5475	474.7847	450.9575	398.4785	464.061	472.103	443.444	389.511	503.332	463.669	377.378	340.741	368.459	736.712	435.1675	491.1132	367.62335	343.15475	411.406	1394.1325	439.564	432.8745	516.764	590.2675	468.7148	364.974	453.18	749.25085	524.67615	403.6896	356.2934	508.522	481.2965	516.2615	552.0925	380.4455	511.489	418.692	384.2245	444.286	592.6698	392.5605	534.09125	431.838	688.4965	239.3305	434.256	456.49935	531.2495	395.55695	465.7631	471.0295	461.397	351.1845	585.0808
