GSM7573.tmn_LEVEL	GSM31427.tmn_LEVEL	GSM31323.tmn_LEVEL	GSM4473.tmn_LEVEL	GSM4476.tmn_LEVEL	GSM31494.tmn_LEVEL	GSM31468.tmn_LEVEL	GSM31370.tmn_LEVEL	GSM31474.tmn_LEVEL	GSM31361.tmn_LEVEL	GSM4458.tmn_LEVEL	GSM4469.tmn_LEVEL	GSM31421.tmn_LEVEL	GSM31514.tmn_LEVEL	GSM4446.tmn_LEVEL	GSM4443.tmn_LEVEL	GSM4432.tmn_LEVEL	GSM4480.tmn_LEVEL	GSM31379.tmn_LEVEL	GSM31465.tmn_LEVEL	GSM31503.tmn_LEVEL	GSM4454.tmn_LEVEL	GSM31553.tmn_LEVEL	GSM4445.tmn_LEVEL	GSM31565.tmn_LEVEL	GSM31426.tmn_LEVEL	GSM31377.tmn_LEVEL	GSM31336.tmn_LEVEL	GSM31347.tmn_LEVEL	GSM31444.tmn_LEVEL	GSM31606.tmn_LEVEL	GSM4429.tmn_LEVEL	GSM4451.tmn_LEVEL	GSM31607.tmn_LEVEL	GSM31252.tmn_LEVEL	GSM31402.tmn_LEVEL	GSM7588.tmn_LEVEL	GSM4461.tmn_LEVEL	GSM31516.tmn_LEVEL	GSM7594.tmn_LEVEL	GSM4486.tmn_LEVEL	GSM31372.tmn_LEVEL	GSM31523.tmn_LEVEL	GSM31404.tmn_LEVEL	GSM4438.tmn_LEVEL	GSM31531.tmn_LEVEL	GSM31501.tmn_LEVEL	GSM31591.tmn_LEVEL	GSM7579.tmn_LEVEL	GSM31438.tmn_LEVEL	GSM31592.tmn_LEVEL	GSM31387.tmn_LEVEL	GSM4474.tmn_LEVEL	GSM31570.tmn_LEVEL	GSM7585.tmn_LEVEL	GSM31393.tmn_LEVEL	GSM4466.tmn_LEVEL	GSM31579.tmn_LEVEL	GSM4465.tmn_LEVEL	GSM31615.tmn_LEVEL	GSM4453.tmn_LEVEL	GSM4439.tmn_LEVEL	GSM31517.tmn_LEVEL	GSM31374.tmn_LEVEL	GSM31355.tmn_LEVEL	GSM4448.tmn_LEVEL	GSM31193.tmn_LEVEL	GSM31596.tmn_LEVEL	GSM7567.tmn_LEVEL	GSM4463.tmn_LEVEL	GSM31612.tmn_LEVEL	GSM31259.tmn_LEVEL	GSM4430.tmn_LEVEL	GSM31530.tmn_LEVEL	GSM31463.tmn_LEVEL	GSM31543.tmn_LEVEL	GSM31544.tmn_LEVEL	GSM31275.tmn_LEVEL	GSM31301.tmn_LEVEL	GSM31408.tmn_LEVEL	GSM4479.tmn_LEVEL	GSM4449.tmn_LEVEL	GSM31227.tmn_LEVEL	GSM31195.tmn_LEVEL	GSM4456.tmn_LEVEL	GSM31436.tmn_LEVEL	GSM31327.tmn_LEVEL	GSM31255.tmn_LEVEL	GSM4457.tmn_LEVEL	GSM31571.tmn_LEVEL	GSM31417.tmn_LEVEL	GSM31282.tmn_LEVEL	GSM31346.tmn_LEVEL	GSM4444.tmn_LEVEL	GSM7591.tmn_LEVEL	GSM4455.tmn_LEVEL	GSM31313.tmn_LEVEL	GSM31326.tmn_LEVEL	GSM31398.tmn_LEVEL	GSM31605.tmn_LEVEL	GSM31307.tmn_LEVEL	GSM4478.tmn_LEVEL	GSM31325.tmn_LEVEL	GSM31369.tmn_LEVEL	GSM4459.tmn_LEVEL	GSM4452.tmn_LEVEL	GSM4460.tmn_LEVEL	GSM31588.tmn_LEVEL	GSM31228.tmn_LEVEL	GSM31348.tmn_LEVEL	GSM31505.tmn_LEVEL	GSM31386.tmn_LEVEL	GSM31375.tmn_LEVEL	GSM31271.tmn_LEVEL	GSM4428.tmn_LEVEL	GSM31552.tmn_LEVEL	GSM31312.tmn_LEVEL	GSM7597.tmn_LEVEL	GSM4434.tmn_LEVEL	GSM4475.tmn_LEVEL	GSM31583.tmn_LEVEL	GSM4468.tmn_LEVEL	GSM31352.tmn_LEVEL	GSM31362.tmn_LEVEL	GSM31460.tmn_LEVEL	GSM7600.tmn_LEVEL	GSM31535.tmn_LEVEL	GSM4450.tmn_LEVEL	GSM31495.tmn_LEVEL	GSM31540.tmn_LEVEL	GSM4441.tmn_LEVEL	GSM4464.tmn_LEVEL	GSM31549.tmn_LEVEL	GSM31322.tmn_LEVEL	GSM31279.tmn_LEVEL	GSM7570.tmn_LEVEL	GSM31461.tmn_LEVEL	GSM31477.tmn_LEVEL	GSM31667.tmn_LEVEL	GSM4427.tmn_LEVEL	GSM31476.tmn_LEVEL	GSM4483.tmn_LEVEL	GSM31490.tmn_LEVEL	GSM31486.tmn_LEVEL	GSM4436.tmn_LEVEL	GSM4471.tmn_LEVEL	GSM31560.tmn_LEVEL	GSM4481.tmn_LEVEL	GSM4442.tmn_LEVEL	GSM31435.tmn_LEVEL	GSM4437.tmn_LEVEL	GSM4447.tmn_LEVEL	GSM31331.tmn_LEVEL	GSM4440.tmn_LEVEL	GSM31508.tmn_LEVEL	GSM31573.tmn_LEVEL	GSM4426.tmn_LEVEL	GSM4462.tmn_LEVEL	GSM31576.tmn_LEVEL	GSM31608.tmn_LEVEL	GSM31419.tmn_LEVEL	GSM4435.tmn_LEVEL	GSM7582.tmn_LEVEL	GSM4482.tmn_LEVEL	GSM4484.tmn_LEVEL	GSM4472.tmn_LEVEL	GSM4485.tmn_LEVEL	GSM7576.tmn_LEVEL	GSM31555.tmn_LEVEL	GSM4470.tmn_LEVEL	GSM31261.tmn_LEVEL	GSM31467.tmn_LEVEL	GSM31804.tmn_LEVEL	GSM31484.tmn_LEVEL	GSM4431.tmn_LEVEL	GSM31529.tmn_LEVEL	GSM31262.tmn_LEVEL	GSM31581.tmn_LEVEL	GSM31367.tmn_LEVEL
ENSG00000166225	541.894	1022.16	968.058	872.699	782.13	678.059	668.811	1039.63	639.377	856.427	779.67	839.286	1010.3	714.393	951.322	721.109	1044.97	764.796	822.59	743.804	797.424	845.143	595.764	729.322	753.661	1160.64	866.053	1284.51	692.989	726.622	578.969	904.974	924.785	788.861	1240.69	1064.23	280.954	1029.48	615.36	718.903	812.593	835.034	789.394	801.983	1140.04	658.976	557.658	652.489	936.902	720.29	659.658	733.214	733.352	642.891	907.569	741.849	341.917	626.751	1012.87	712.59	1010.22	1193.91	609.217	901.199	785.603	1020.64	583.366	664.535	677.343	947.805	738.284	842.679	867.137	653.363	973.802	952.47	824.593	1107.4	989.569	754.786	983.56	997.244	815.855	675.213	784.742	629.172	889.339	1205.96	894.752	828.049	846.407	934.83	847.403	723.19	754.05	1071.21	1104.25	631.623	1230.9	862.714	941.652	533.025	1077.27	900.46	942.627	907.432	1015.31	641.317	941.12	891.673	874.183	755.371	985.448	904.356	1019.55	686.073	989.184	478.378	1202.54	521.926	584.339	600.475	640.777	750.565	935.938	104.35	698.492	797.728	840.64	795.609	876.924	899.206	878.315	727.779	821.169	739.825	658.926	891.422	1136.69	724.564	727.862	834.184	711.444	712.889	1016.63	713.779	552.158	785.451	686.329	740.557	868.414	913.095	738.606	929.8	704.104	692.923	787.901	1232	616.367	583.93	870.385	1081.6	1083.8	717.919	589.421	843.423	950.823	666.112	330.869	661.002	986.104	652.648	793.819	733.989	712.535	556.477	663.992	745.956	891.156
ENSG00000166275	237.938	403.64	477.849	769.99	618.156	386.205	1062.57	477.402	1090.88	642.419	634.293	913.946	149.127	336.342	1162.1	790.097	570.774	1913.97	611.077	407.104	424.721	680.346	236.4	285.45	595.623	340.86	880.563	1237.31	434.913	469.909	153.807	618.225	433.576	147.393	64.0304	214.127	289.893	1072.97	483.337	732.27	935.628	560.146	427.779	539.139	1210.34	1166.98	217.316	415.206	616.856	757.242	398.129	273.259	775.01	737.01	617.44	162.209	475.643	672.048	569.437	221.02	236.517	1254.93	399.505	867.37	708.129	1143.65	546.694	289.539	551.796	895.921	373.67	781.821	400.906	633.815	280.279	435.947	443.124	365.506	169.32	374.623	2628.44	1162.99	727.951	255.627	265.855	376.025	551.448	21.2284	471.109	528.709	1076.89	226.878	415.6	112.524	528.342	938.478	357.504	673.834	731.93	192.754	258.342	385.111	743.491	514.511	262.216	130.284	1004.49	735.418	3299.57	278.421	689.808	421.319	621.707	993.119	553.843	403.153	268.096	594.927	1092.6	393.664	578.702	529.401	797.509	1070.68	284.239	162.866	478.956	247.544	458.789	429.863	1010.37	332.703	388.4	702.244	437.07	683.013	304.713	296.485	411.65	731.441	311.226	997.504	183.5	475.895	1415.82	2452.14	132.915	444.695	740.138	165.677	1065.28	949.43	449.513	872.592	564.258	868.065	170.752	1121.77	773.25	225.718	469.752	546.191	402.878	992.734	653.221	2738.21	93.6622	497.443	219.508	435.752	466.721	160.045	856.194	738.7	857.279	153.018	780.103	301.956	272.684
ENSG00000166352	1250.23	1214.5	1868.51	1514.3	810.333	1784.43	1182.52	1870.21	1476.27	1561.28	1367.54	1041.24	1931.59	1038.39	1264.28	1228.67	1361.26	1445.25	1706.21	1126.13	2083.39	1332.04	1538.55	1451.97	816.405	1619.76	2075.32	257.665	1644.31	1445.17	2375.64	1586.13	1900.28	1838.22	2319.41	2383.69	892.349	1004.59	1139.69	992.395	838.368	1969.69	1122.2	1082.69	1538.34	1221.9	2041.12	1225.07	1325.66	1272.65	1543.98	1398.63	1317.25	901.266	1296.73	2133.45	777.21	1531.93	1830.07	1805.91	1787.77	1555.06	1445.69	1739.5	1437.48	1387.58	1123.41	1575.34	1332.03	1647.95	1331.2	1575.13	1752.84	1208.79	2670.96	1533.89	1432.14	1542.19	1472.37	1355.48	1502.91	1200.46	1534.66	670.763	1318	1476.54	1864.06	1907.28	1674.95	1244.29	1126.76	1558.33	1904.7	1457.33	1056.83	1691.55	1989.72	872.441	1666.14	2407.78	1536.56	1256.25	1494.57	1646.12	2051.5	1722.33	704.154	1316.37	1583.98	2446.56	1933.09	1668.81	1824.25	1902.02	1496.72	1490.87	1538.18	1053.9	1187.14	1329.94	1145.72	946.622	1138.36	1413.04	2382.88	1301.06	1024.72	1706.6	1912.77	1160.6	1203.83	1882.32	1457.51	757.648	1943.16	972.759	1283.94	1957.84	2557.34	1777.68	2093.78	1213.33	2069.84	2068.13	1555.09	827.204	2350.14	1363.29	1310.16	1918.4	1318.28	1414.87	1635.56	1387.12	1500.35	1440.33	2325.2	1520.37	1577.16	1766.25	1277.56	2020.29	1408.85	1593.78	1111.52	756.643	1366.66	837.052	1319.81	1104.41	1903.82	1866.15	1294.2	1235.7	1710.57	1786.03	1601.38	1347.59	2975.54
ENSG00000166377	1610.56	1485.73	1342.63	1170.01	1621.75	1442.98	1625.7	1747.23	1539.52	1472.9	1623.39	1220.18	1429.57	2028.83	1642.69	1541.14	1721.9	1235.62	1771.57	1428.3	1455.7	1355.58	1693.7	1427.59	1249.92	1774.22	1463.72	1794.09	1594.12	1570.19	491.773	1968.48	1506.33	2134.26	1568.69	1629.77	1157.62	1750.71	1702	1927.95	1379.73	1859.95	1551.7	1521.22	1351.93	1266.8	1357.53	1471.5	1197.9	1654.52	1631.58	1464.64	1307.97	1304.56	1564.8	1249.14	1325.01	1784.21	1480.34	1745.25	1333.61	1562.53	1671.32	1530.59	1421.46	1556.34	1266.79	1656.87	1162.33	1681.17	1988.16	1485.6	1412.95	1348.42	1388.15	1482.87	1584.68	2028.16	1577.03	1505.21	1023.72	1895.9	1294.03	1149.33	1293.43	1450.66	1312.61	1660.49	1445.33	1322.55	1629.47	1490.5	1440.5	1174.79	1915.43	1566.5	1589.91	1494.01	1461.32	1798.71	1532.05	1496.85	1549.23	1948.57	1910.76	1240.38	1799.47	1257.29	1149.03	1616.03	1615.15	1322.42	1462.51	1364.9	1878.23	1771.53	1483.07	1686.08	1642.48	1369.13	1451.52	1118.4	1692.23	1456.09	1657.93	1999.7	1277.95	1226.1	1734.2	1427.97	1651.16	1378.25	1478.14	1428.87	1477.95	1254.68	1413.11	1741.99	1604.73	1260.13	1888.54	1212.11	1983.94	1442.46	1699.25	973.434	1846.89	1545.05	1502.17	1544.19	1702.17	1848.8	1423.05	1545.37	1430.06	1716.45	1482.51	1519.98	1695.79	1566.26	1439.63	1675.85	1452.42	1352.89	1443.14	992.035	1524.36	1416.77	1276.25	1427.6	1493.39	1193.32	1107.37	1679.27	1356.93	1961.06	1149.21	1368.09	1938.37
ENSG00000166411	326.234	612.969	405.199	627.92	419.364	437.915	407.011	337.806	449.938	457.737	484.366	562.848	295.503	293.596	678.589	734.708	405	478.379	392.122	302.372	325.988	621.009	277.757	338.057	420.124	488.187	491.655	1176.89	403.681	358.102	388.389	348.767	653.422	148.248	454.868	460.873	12.6548	651.355	365.085	207.311	590.752	226.846	390.239	314.382	660.401	567.46	274.948	371.209	534.592	450.566	218.992	375.292	745.161	379.624	443.974	300.252	276.587	281.238	481.488	239.428	340.055	595.057	377.348	523.379	483.006	533.811	375.936	267.118	332.5	527.619	259.557	361.435	409.582	435.368	310.47	347.341	251.303	468.77	368.898	491.465	570.667	576.546	578.313	398.319	454.858	514.238	504.248	405.029	524.434	491.662	583.208	385.624	347.302	308.147	363.408	561.293	357.393	371.473	771.873	132.792	369.396	371.635	436.025	262.95	286.598	352.929	636.904	511.948	436.339	331.157	321.646	364.888	537.516	509.093	372.591	386.396	312.715	174.405	715.639	291.97	366.283	369.542	435.53	487.64	364.095	380.268	475.229	296.366	325.531	340.344	623.586	483.276	354.398	339.009	338.477	350.547	292.819	251.124	535.696	418.916	167.581	608	237.363	388.013	669.833	535.525	211.199	488.812	539.323	324.37	528.374	474.744	660.764	562.879	419.88	305.302	309.799	650.152	330.77	152.312	461.971	414.709	676.457	524.511	493.098	721.25	545.42	341.828	150.732	536.241	353.593	204.737	481.198	442.594	510.633	218.941	708.086	293.6	311.842
ENSG00000166428	739.961	1384.93	622.888	470.267	1268.93	1780.93	1048.92	1768.28	503.815	834.594	711.447	534.88	1151.01	720.203	870.622	785.236	972.013	544.917	638.116	831.418	817.071	734.378	1407.6	1199.61	668.4	1664.19	451.123	81.0567	1629.34	927.872	2135.39	991.368	1569.56	1881.82	1041.97	751.765	168.409	602.889	709.219	1906	516.091	2042.11	539.569	684.483	663.049	496.367	1202.79	2544.36	621.572	818.599	1844.79	1467.56	576.281	524.306	869.311	1665.08	746.675	1989.87	1400.72	1921.73	2044.84	448.997	750.287	528.63	700.784	845.572	521.862	1810.15	428.068	1903.94	1490.6	1730.9	985.565	640.415	813.396	2773.02	1662.89	799.66	1324.46	740.367	763.915	862.949	644.014	294.738	697.625	789.744	489.982	947.849	947.114	569.048	1088.04	858.217	1895.83	1139.74	2794.94	661.406	1628.09	772.251	888.211	1953.48	1614.66	2282.61	645.571	2081.21	692.647	2258.71	822.975	1854.89	845.254	1724.69	743.648	1913.65	569.326	559.146	1065.97	710.711	1892.58	1295.99	599.725	2145.33	1843.1	522.012	649.716	850.131	1139.52	2988.41	590.928	1880.69	1834.64	1717.65	878.287	1701.07	1345.73	609.884	837.171	586.324	1867.46	1703.22	686.187	712.288	1303.37	571.463	2280.77	531.622	828.868	791.506	1332.24	705.049	865.496	603.232	838.271	742.156	825.641	1031.03	731.151	1933.61	899.75	1380.04	1875.01	2062.36	1182.06	904.166	804.964	641.141	936.14	661.92	665.232	736.186	1639.01	571.401	1111.47	817.614	669.891	639.007	1029.24	1754.73	652.83	2450.54	1839.31
ENSG00000166432	187.756	325.186	273.564	336.536	377.015	225.933	247.048	293.143	242.923	187.406	231.305	302.24	337.575	105.169	349.338	228.158	305.881	255.465	279.505	143.955	205.861	236.902	139.403	192.154	268.892	422.193	295.717	541.579	194.651	325.945	177.843	244.073	410.678	165.176	395.318	320.833	406.029	489.398	77.6449	338.513	292.976	230.681	73.6597	234.596	358.114	135.7	329.972	173.644	251.831	218.524	208.962	330.865	190.687	160.887	223.907	362.756	118.161	153.093	260.327	236.79	346.489	388.304	101.32	314.482	207.68	212.812	300.031	301.38	225.714	290.383	183.401	256.096	191.476	192.396	234.533	255.39	245.829	379.216	330.224	384.982	410.257	230.178	262.25	214.999	302.203	273.153	289.056	391.423	225.137	242.47	309.519	288.358	271.642	253.887	309.468	309.179	249.548	230.935	420.455	78.3564	224.588	173.529	365.056	217.95	251.434	263.82	318.424	294.782	279.96	250.355	236.493	247.795	290.885	372.761	274.734	97.7374	341.698	294.323	234.401	156.224	240.428	198.896	236.067	249.722	262.611	346.929	181.787	352.031	300.239	224.676	259.22	244.839	249.893	190.068	236.353	231.097	273.273	149.479	331.369	263.968	177.341	371.377	216.973	335.243	308.44	216.14	86.0567	269.939	226.832	257.603	312.821	234.001	339.941	351.547	216.379	135.721	158.159	405.698	173.222	225.903	430.25	244.303	333.943	264.43	239.185	195.213	387.609	281.762	114.298	226.932	334.622	295.229	285.694	304.055	227.184	124.623	320.686	211.802	185.155
ENSG00000166479	1121.25	1275.63	722.648	1219.68	1240.52	751.834	826.268	769.024	724.102	660.454	730.727	1343.17	1192.37	507.425	745.728	863.655	728.666	826.757	720.096	907.999	732.267	1178.48	572.75	888.303	835.92	1234.21	803.191	1253.45	602.876	670.159	826.641	925.001	898.009	734.506	1079.94	1042.19	1208.7	953.091	520.042	1032.48	974.389	591.852	505.191	959.725	974.849	895.601	1352.89	859.553	1044.48	751.33	794.554	825.892	943.329	816.947	807.764	944.932	654.988	959.43	913.438	723.001	1158.75	887.19	542.572	793.487	805.344	829.235	900.662	791.116	1184.3	898.528	489.953	622.378	606.96	749.126	925.902	1081.18	866.089	876.734	1135.1	838.974	978.325	855.886	969.395	838.436	859.881	717.338	678.042	783.066	805.234	848.524	818.968	775.942	693.938	947.537	1206.13	923.077	863.669	585.748	1201.08	791.219	998.3	772.264	831.758	684.866	779.003	1048.73	853.954	853.715	599.819	517.968	866.994	703.255	982.393	1105.86	748.057	523.41	809.052	932.378	1079.36	796.238	1001.5	950.288	747.294	866.376	554.316	137.31	951.817	925.905	832.154	956.435	759.882	1111.6	1131.77	751.649	618.206	954.887	754.849	741.843	1013.77	664.155	666.183	1073.75	658.976	906.656	644.893	715.554	437.173	678.374	957.007	790.402	738.204	960.602	501.008	675.606	700.912	945.623	667.484	1042.42	1015.13	833.516	1318.03	1056.81	988.055	1044.47	719.321	914.486	997.964	1068.02	336.357	968.864	670.861	920.419	940.141	693.748	723.031	401.92	975	707.763	767.488
ENSG00000166507	663.226	698.123	656.375	628.63	731.382	730.553	727.892	647.372	928.852	843.281	655.58	704.09	885.183	703.542	592.786	599.906	509.651	620.896	790.383	697.872	814.172	664.127	832.289	535.575	587.587	800.511	821.556	699.377	701.366	394.111	470.226	606.936	703.574	1158.77	492.526	695.675	1189.3	598.587	634.205	699.582	499.922	592.198	678.193	572.387	364.443	606.514	723.176	621.37	486.895	560.208	894.673	832.767	660.437	543.024	598.221	782.63	862.619	915.023	582.048	933.781	618.791	740.575	710.306	799.898	835.982	473.614	527.621	841.248	751.68	396.47	919.52	429.196	568.042	531.537	728.509	504.511	550.724	291.699	681.833	579.707	676.422	615.998	534.904	581.732	706.056	704.45	591.478	373.71	483.316	498.956	398.748	399.513	669.428	604.746	1020.01	731.496	424.243	313.485	528.895	661.532	589.287	698.685	494.741	721.911	532.079	595.264	301.672	715.838	553.961	656.726	678.31	864.537	669.106	606.506	698.266	962.185	510.753	967.493	499.523	905.879	737.802	527.43	581.497	611.733	739.575	725.376	578.18	603.017	758.005	613.477	455.791	596.577	827.619	535.395	535.228	642.771	815.734	543.331	502.037	595.951	928.955	479.389	589.13	819.167	622.021	713.516	712.153	638.807	710.463	594.759	438.185	664.633	763.641	578.424	546.338	670.538	403.543	588.295	921.296	1253.45	590.805	410.582	560.414	535.371	978.268	780.314	693.605	794.905	989.274	771.003	656.082	704.598	796.558	638.938	662.945	677.345	607.202	722.438	375.162
ENSG00000166548	764.889	784.903	835.118	810.61	383.235	756.233	553.881	757.865	961.146	557.513	763.667	778.257	895.248	927.087	714.834	686.035	1048.61	687.499	842.41	481.695	699.617	750.724	663.83	773.273	676.098	882.777	836.33	791.82	934.749	697.594	576.929	738.424	693.985	1102.79	829.656	792.971	747.602	800.708	763.549	560.982	455.112	801.147	846.054	827.912	778.146	644.607	838.139	530.177	702.772	569.627	519.321	685.265	807.936	689.225	618.25	817.697	1161.64	584.786	800.322	531.886	714.25	1113.91	815.231	791.075	649.445	227.097	590.725	610.259	548.928	816.088	601.27	644.44	716.754	703.281	984.178	446.358	633.97	821.912	944.867	649.737	684.022	855.078	1012.1	480.428	701.088	784.589	655.273	906.236	651.118	579.6	413.453	682.903	727.017	678.366	680.959	1128.33	889.774	482.931	375.533	878.926	684.932	902.548	1043.79	599.136	838.514	642.149	529.643	549.559	637.89	839.27	795.254	826.007	759.584	757.842	725.786	563.512	672.944	553.043	676.783	520.844	560.308	831.659	675.301	810.59	698.77	821.881	580.716	708.142	902.057	563.735	594.615	680.737	442.132	583.141	567.771	827.33	733.892	910.723	539.621	561.404	917.076	788.158	837.783	1200.84	730.64	515.192	605.892	971.291	687.536	849.843	917.947	920.736	783.189	799.282	439.037	712.91	623.385	916.4	663.44	667.874	792.678	886.2	698.619	766.966	1074.94	555.184	1047.53	630.539	452.792	824.527	751.179	881.011	716.435	673.269	653.597	581.042	808.9	589.988	672.522
ENSG00000166557	646.163	479.053	541.998	353.603	757.016	677.799	508.771	656.025	512.114	527.232	437.966	578.551	760.143	473.171	449.626	566.721	483.214	508.28	408.699	654.653	426.357	546.317	1192.28	647.989	306.386	667.065	406.377	278.918	577.163	538.438	1320.15	580.208	662.092	859.7	638.115	762.508	657.963	426.598	511.717	814.211	688.24	406.634	417.801	619.293	605.024	662.963	489.257	961.841	520.688	695.966	918.952	646.115	309.794	339.46	334.573	520.967	548.594	802.549	613.111	941.991	732.222	403.045	450.714	377.947	394.809	675.74	545.594	965.143	560.232	653.22	1014.76	622.461	631.55	580.838	801.592	853.901	698.019	583.481	469.143	479.444	653.776	589.299	459.586	547.763	516.054	546.432	457.83	631.899	528.441	471.622	525.52	628.529	618.635	531.336	801.755	365.927	485.375	534.365	586.59	921.431	550.622	705.795	563.55	542.187	520.981	942.57	403.929	984.391	527.083	697.778	565.105	567.894	358.508	504.603	538.412	1254	664.225	833.372	429.27	727.817	927.374	724.028	412.618	501.53	772.869	907.025	548.451	528.098	689.159	671.847	489.022	762.686	586.198	381.245	544.289	562.759	616.85	763.013	589.257	633.621	758.256	601.727	771.737	390.869	508.16	455.463	1341.76	440.366	306.244	619.482	539.204	430.762	480.58	581.744	481.293	873.667	652.536	601.303	871.504	890.329	652.931	514.334	464.621	466.912	417.013	348.975	565.573	388.004	972.859	539.649	735.842	512.175	474.479	361.815	678.005	792.274	497.013	900.068	760.732
ENSG00000166562	481.643	444.306	334.692	258.871	133.052	215.316	419.357	363.719	352.676	292.942	333.264	291.574	409.203	464.074	540.057	312.964	521.367	432.55	402.11	391.343	365.756	288.403	374.586	555.196	364.965	406.828	450.615	353.547	314.767	483.021	99.3557	383.657	296.665	309.193	1136.75	361.472	285.296	382.837	388.893	221.142	565.872	492.526	344.856	451.409	514.344	310.893	572.698	317.028	825.567	431.858	385.634	344.892	433.365	317.133	155.488	518.988	512.455	482.277	658.486	304.131	423.397	678.861	323.622	402.486	416.76	373.755	310.225	253.115	1039.53	566.678	432.398	607.346	470.551	369.051	704.663	288.801	360.872	535.467	484.316	448.548	499.042	443.936	397.077	267.362	555.954	482.716	308.834	372.683	378.246	478.018	450.007	458.562	320.584	584.656	174.364	572.201	431.203	726.177	485.932	315.608	477.359	364.444	576.472	303.506	400.891	575.125	444.205	334.699	754.096	229.758	582.165	324.425	367.623	660.926	405.492	472.741	569.457	653.336	643.045	434.179	350.862	436.183	388.89	398.099	236.756	435.779	363.725	423.626	421.728	394.406	533.093	780.946	419.257	680.998	469.204	346.381	364.469	435.45	374.232	298.306	269.007	311.086	331.084	522.513	521.899	493.826	372.961	497.006	472.636	286.342	558.058	459.12	331.741	422.095	544.217	454.184	526.315	609.288	473.671	259.997	480.784	897.484	215.894	500.157	297.444	493.399	370.315	447.888	238.863	548.64	427.279	565.067	441.342	401.262	450.391	551.074	573.805	264.687	112.465
ENSG00000166579	1804.31	1551.77	1672.75	1636.15	1250.54	1198.09	1207.97	1476.69	1366	1326.56	1804.22	1380.78	1447.23	1938.87	1716.53	1547.41	1760.63	1604.02	1503.68	1548.65	1461.57	1688.97	1521.68	1740.36	1781.45	1322.4	1647.18	1806.56	1328.26	1971.75	2487.54	1373.89	1413.88	1550.3	1600.26	1587.36	1336.78	1446.29	2010.7	1169.55	1783.51	1672.73	2254.5	1691.71	1557.04	1989.47	1385.64	1861.64	1884.31	1625.23	1665.44	1320.9	1914.83	1688.25	1714.84	1256.49	1634.17	1673.1	1377.06	1431.54	1473.9	1509.36	2022.02	1758.27	1486.79	1631.03	1743.65	1535.24	1344.2	1405.09	1562.42	1672.33	1754.73	1939.04	1241.81	1691.65	1684.82	2028.13	1859.51	1421.96	1068.68	1711.47	1716.86	1756.06	1736.71	1681.33	2059.86	1127.22	1764.78	2110.17	1778.19	1971.87	1599.49	1346.27	1417.14	1405.84	1833.34	2733.9	1489.97	1578.94	1891.45	1364.46	1890.94	1647.09	2120.92	1460.24	1855.33	1804.18	1627.42	1414.89	1803.14	1662.15	1863.45	1630.04	1694.05	1647.23	1991.12	1343.62	1762.9	1314.56	1516.83	1654.1	1434.02	1392.05	1540.3	1918.45	1793.56	1673.56	1414.85	1512.35	1651.38	1507.64	1666.57	2567.01	1578.92	1402.8	1380.33	1730.82	1698.12	1760.33	1485.64	1504.4	1744.55	1563.04	1782.68	1566.85	1864.32	1832.78	1646.86	1606.8	1784.79	1688.92	1964	1795.4	2483.46	1990.67	1875.61	1281.64	1588.53	1234.33	1373.08	1827.7	1596.83	1758.05	1347.82	1322.28	1629.95	1329.46	1929.24	1849.52	1569.67	1190.91	1809.95	1442.92	1810.55	1869.26	1627.03	1601.25	1731.67
ENSG00000166598	139.599	74.846	68.739	91.0233	89.7346	60.9917	69.2993	56.5482	73.6772	61.8753	65.5093	108.355	64.8779	49.371	96.7853	123.405	45.6656	80.4134	68.7524	79.3498	44.3593	83.4943	73.5233	85.9164	71.7694	77.2945	44.1079	83.4614	52.3088	95.0937	152.022	45.7346	54.4539	35.6858	69.957	47.4261	224.741	69.1915	74.207	127.81	81.9057	75.3106	46.0968	52.9058	96.9053	110.179	95.3064	55.0069	71.3617	67.4964	94.2142	65.8224	70.7197	138.872	78.7968	41.7792	75.79	66.1814	55.6395	30.0058	90.1874	47.6537	48.2082	69.4056	42.5274	42.4849	134.754	45.7808	96.0158	60.8574	57.9498	56.49	43.9302	60.3369	46.4312	105.784	95.2433	58.7575	85.2911	83.5253	73.3946	65.6481	71.5202	158.312	90.5112	61.7284	59.831	76.8248	34.8316	87.9078	44.6204	110.792	44.2839	52.1307	109.308	61.5128	77.3612	78.6584	59.7188	83.0403	74.8257	67.4777	64.7651	74.8991	50.0169	89.9912	50.5919	71.7749	59.1891	35.5102	28.4087	61.6996	37.7444	51.9611	48.4365	55.863	72.7603	100.263	79.3093	42.195	84.3981	112.292	60.4809	66.7887	46.8683	20.1798	52.592	81.0031	49.0937	75.5127	70.486	75.5946	76.6376	64.1893	35.9477	61.5865	58.6229	43.3522	64.0495	74.574	70.6445	130.164	79.4364	29.1143	104.005	78.9164	29.4015	100.644	71.5046	46.0916	69.5539	70.853	50.3317	48.5106	65.4383	105.405	89.5501	62.7659	82.9361	49.4199	85.9463	79.1411	100.341	97.4999	88.2434	69.4327	83.1318	96.2588	76.6935	158.534	48.9674	42.6223	90.3241	31.7561	73.8336	38.9695	102.635	65.4591	48.1462
