Ortholog	LFQ.intensity.p01	LFQ.intensity.p02	LFQ.intensity.p03	LFQ.intensity.p04	LFQ.intensity.p05	LFQ.intensity.p06	LFQ.intensity.p07	LFQ.intensity.p08	LFQ.intensity.p09	LFQ.intensity.p10	LFQ.intensity.p11	LFQ.intensity.p12	LFQ.intensity.p13	LFQ.intensity.p14	LFQ.intensity.p15
ENSG00000144290	0	0	0	0	0	0	336080	0	0	0	0	0	0	0	0
ENSG00000144320	0	0	0	0	414280	655820	525590	1011400	904750	669930	739520	1091600	725040	644180	718770
ENSG00000144381	30865000	33061000	30606000	37065000	33992000	31922000	25410000	32109000	30075000	32940000	34345000	29477000	34078000	29082000	37525000
ENSG00000144535	0	0	0	0	0	320560	0	343830	0	292390	363010	0	321030	0	325880
ENSG00000144550	0	0	538530	965750	760840	1062700	828880	687850	1105700	745420	1508400	1281000	1328400	1500200	1310600
ENSG00000144591	1134400	935400	1251900	0	978990	978710	899340	856910	0	0	0	0	0	0	0
ENSG00000144635	3457100	2764900	3093800	2928100	2534700	3386300	3620700	3805000	2740800	3533400	3647600	4234800	3719900	4469200	4014300
ENSG00000144674	513770	413280	0	0	0	0	309990	0	0	0	0	0	0	0	0
ENSG00000144713	8986300	6335600	9909300	5762200	5530500	6060400	6133200	4517800	6689600	0	4067400	1610500	0	0	3880500
ENSG00000144834	5847800	10800000	13048000	13568000	8690100	16480000	21372000	22269000	16857000	22558000	19998000	21103000	29136000	25473000	10815000
ENSG00000144843	1465100	1775200	1649300	0	0	0	0	0	0	1802900	0	0	1516000	0	0
ENSG00000144848	1825900	2847600	0	0	0	0	0	0	0	0	0	1157200	0	0	0
ENSG00000144895	0	0	244500	267970	0	0	434160	0	0	236610	271760	0	201780	0	0
ENSG00000144959	499310	736930	513580	491080	707760	606440	0	444460	675000	553830	0	611070	0	524090	567280
ENSG00000145050	7882300	7001600	4524000	5620000	4688100	7097700	5795000	5889600	5555200	3386500	3338500	5403100	3743100	3918400	5648400
ENSG00000145087	0	0	0	0	0	347410	0	0	0	0	0	0	0	485510	0
ENSG00000145247	0	0	0	0	0	0	0	0	0	0	0	0	0	288390	0
ENSG00000145287	0	0	0	0	0	0	0	0	0	247240	0	0	0	0	0
ENSG00000145293	0	1684900	1780800	1219000	1850600	1209400	1673100	1871300	0	1634100	1875900	0	1919500	1920600	2104300
ENSG00000145321	4378500	3191200	3940300	2119000	0	1211200	0	0	0	0	0	0	0	0	0
ENSG00000145335	5158600	8166600	5101900	11937000	11675000	17145000	16988000	16705000	23125000	15595000	35558000	41989000	40233000	39227000	37849000
ENSG00000145349	593410	766000	1160100	0	0	1545100	813000	1191200	0	0	0	1666700	1385200	1221200	1108100
ENSG00000145354	0	3882600	0	0	0	3446000	2413500	0	0	0	2321500	4845300	3540100	2885900	0
ENSG00000145375	0	0	0	0	0	0	0	0	0	0	0	0	0	2361300	0
ENSG00000145391	0	0	0	0	0	529420	535730	0	627120	524470	589940	582340	553110	557820	0
ENSG00000145425	17072000	15523000	16523000	13784000	17753000	12319000	14766000	15680000	14215000	14362000	10058000	10209000	9599100	8975800	9716800
ENSG00000145494	8317800	6819700	6662200	6948500	10427000	9046800	11981000	14333000	7039800	7133900	23876000	12280000	12127000	16046000	13699000
ENSG00000145675	0	2507000	3016000	0	0	4785900	1497400	0	0	0	0	0	0	0	4138500
ENSG00000145681	0	0	0	0	0	0	0	0	0	0	1247400	1361100	1273700	0	1296700
ENSG00000145741	0	2832400	2511900	2909100	2881900	2884000	0	0	0	0	0	1888700	2518100	0	2532900
ENSG00000145817	0	0	0	0	1362500	1009200	0	1520300	1025400	1138100	1215100	1253700	934290	939680	0
ENSG00000145864	0	0	0	0	0	0	0	0	0	0	0	653710	0	0	0
ENSG00000145882	1042900	773420	822760	1264000	1279500	896850	663910	1024100	797350	851420	785000	883630	677800	0	1219100
ENSG00000145907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394060
ENSG00000145912	0	0	0	0	0	0	0	0	0	539350	0	0	0	0	0
ENSG00000146047	173100000	134690000	178080000	158590000	155680000	128670000	167540000	145370000	97164000	181240000	60369000	87916000	80896000	81145000	86182000
ENSG00000146066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115470
ENSG00000146070	615580	0	667930	899700	715730	1326700	965350	1016100	675550	645040	0	832480	698590	690900	882040
ENSG00000146151	2689200	1709400	0	3102000	2189500	851190	0	1750400	2281200	1637500	0	1328100	0	0	0
ENSG00000146386	0	0	2093200	1833300	2612000	2845600	0	0	821460	0	0	0	0	0	0
ENSG00000146425	2874500	2269600	2199800	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146701	73866000	94380000	92335000	98517000	101780000	134450000	104220000	136730000	134260000	119970000	147530000	203700000	157770000	155190000	171720000
ENSG00000146729	4256900	5974800	6302200	6429100	6048400	5918200	3967600	6061600	6131900	4838400	2924100	4798700	6666800	10071000	8750000
ENSG00000146731	6905600	7021500	6837500	7955600	7456100	8067100	6583400	7395000	7634100	6513500	6850900	7573700	6957200	7715200	7253400
ENSG00000146733	0	0	0	656040	0	564750	419880	972220	317590	802370	838770	0	684060	936780	1017300
ENSG00000146950	0	0	0	0	0	2035900	1898300	1752600	1793300	0	0	0	2048000	1986800	0
ENSG00000146963	1560500	1506000	1467500	1779900	1791300	1340400	1445700	1215900	1340200	1314400	518320	1757700	1171900	1280400	1180200
ENSG00000147140	1318700	937020	1692400	1597800	1037600	1420300	658490	2210500	0	1541600	1144800	1066200	0	0	0
ENSG00000147155	0	0	0	0	0	0	0	0	0	0	0	0	0	270880	0
ENSG00000147164	3794000	3527900	3853300	3919100	2035900	3275700	5486500	4360700	4291300	4073600	0	4396800	3762400	7257400	0
ENSG00000147224	3809300	3818600	4319300	3486000	5629000	4611300	5258700	5175800	4769400	3696300	5392400	6432500	5583600	5420100	5256800
ENSG00000147274	0	0	1041000	1349700	702180	589200	740100	0	402460	0	0	601960	1062200	0	526210
ENSG00000147383	1121300	1513100	1357900	1174400	1145000	0	1270300	871830	1355000	0	2481800	2969100	2161400	2905800	2400900
ENSG00000147400	0	0	0	0	0	1275400	1169200	758920	0	888810	0	863930	0	0	0
ENSG00000147403	13382000	12652000	13521000	16888000	16620000	19691000	16632000	21714000	14419000	11962000	13594000	24782000	11799000	9531300	5979300
ENSG00000147416	9959300	11133000	13397000	13174000	13937000	9931600	11803000	10341000	10920000	12058000	12072000	14022000	12686000	15051000	12656000
ENSG00000147459	0	0	0	0	226090	0	0	0	0	0	0	0	0	0	0
ENSG00000147471	0	2239000	1027000	1374300	1858600	1990500	1675700	1377500	1943200	1688600	3548000	3366600	1947000	3846900	911720
ENSG00000147475	2853600	2898800	2735800	2395100	1972600	1627100	1773400	1867700	1127000	1555700	475690	0	0	0	1284700
ENSG00000147533	0	0	1224800	0	1083400	0	1331200	0	1663400	0	0	2812100	0	0	1735200
ENSG00000147588	11992000	23289000	14126000	13270000	32869000	19454000	18677000	26428000	14680000	22271000	10191000	15658000	28042000	30185000	26417000
ENSG00000147592	512280	0	0	0	499890	0	0	234280	0	0	0	535700	494920	683710	0
ENSG00000147604	20881000	17694000	19174000	16436000	15612000	17746000	16220000	18387000	13394000	16548000	10437000	9244100	10366000	11041000	11456000
ENSG00000147642	0	0	0	0	0	0	0	0	0	850490	626760	681350	0	0	0
ENSG00000147649	0	1221600	357950	0	627420	355760	534100	305750	0	0	0	0	0	0	0
ENSG00000147677	2997800	2252400	1484500	1497400	886090	1302300	920910	1807500	0	2452600	0	1647300	0	0	2363700
ENSG00000147684	4974800	3583600	3515500	2686600	3636500	5380100	5090000	3168400	3350300	0	4550900	9363200	4392700	6422300	5262400
ENSG00000147689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1961800
ENSG00000147955	1530900	1518800	1130500	1636700	1040100	1339400	0	0	815020	1788300	0	2954900	1934900	2075600	1501600
ENSG00000148090	4868100	5494200	5703500	5663900	5058600	7146600	6632300	7911700	6338300	8656800	10863000	11966000	7458800	10098000	9979800
ENSG00000148175	13419000	5770300	11901000	7302100	7196500	6050800	5731100	3130900	4048900	5262800	0	1319300	1582700	1136400	1118100
ENSG00000148180	42650000	50761000	47741000	48617000	60235000	52210000	61444000	52056000	57074000	45422000	43255000	48996000	37102000	44025000	44359000
ENSG00000148218	0	0	0	0	0	0	0	0	0	562580	0	0	0	0	0
ENSG00000148290	2955900	2390400	1725300	1579000	1998800	1158500	0	1556000	1500800	884370	1096500	1798100	1170700	0	0
ENSG00000148334	942780	0	0	923020	1298800	1084600	1246600	823360	0	988330	1192700	1860800	1039800	1728000	1441100
ENSG00000148339	0	0	0	731990	0	0	0	0	0	814820	979550	0	810750	657700	937750
ENSG00000148444	1498800	1606100	1546400	1525000	1296800	1379200	0	1465800	1454200	1418500	1385400	1405700	1583600	0	0
ENSG00000148660	4232700	4862800	0	3003000	6831200	8074400	9905900	8527500	10753000	7316200	10571000	13080000	12993000	8158000	12805000
ENSG00000148672	33538000	37780000	37529000	43112000	45371000	61559000	49375000	53567000	54509000	51283000	73404000	73340000	74215000	64705000	71371000
ENSG00000148719	0	0	0	0	0	0	0	0	0	0	8933.9	0	0	0	0
ENSG00000148798	0	0	0	0	0	0	0	0	0	0	0	11482000	0	0	0
ENSG00000148832	618210	0	0	0	0	727370	732230	0	561830	0	675310	645230	678690	773090	0
ENSG00000148834	4974000	4232300	5811300	3748700	5086200	4834500	4251600	5488900	4996200	2778500	5817100	5378400	4321000	8010500	4640200
ENSG00000148943	1887900	2027700	1742200	2767900	3338600	3162800	3053700	2507200	3387700	2634100	5465600	3453200	4043200	0	3439900
ENSG00000149084	5533200	6757900	5018200	6174200	6967800	5235600	7716100	7308500	7746500	7933400	7852700	5145400	7811500	5655000	8535500
ENSG00000149100	0	0	645930	0	0	0	0	836530	646590	0	464010	0	0	0	0
ENSG00000149131	2266600	0	1696400	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149269	0	583000	0	642650	0	0	786690	0	0	0	821590	684960	0	0	876330
ENSG00000149273	23956000	20649000	22245000	19164000	18560000	18215000	17885000	18293000	16133000	21750000	12368000	14338000	11999000	12386000	15142000
ENSG00000149313	0	0	0	0	0	0	0	0	0	0	0	268980	565100	0	0
ENSG00000149357	2467500	0	3324900	2373600	2404100	2329800	2661100	2316700	2336200	2400300	0	0	0	0	0
ENSG00000149476	0	403700	0	395660	0	0	347810	0	0	0	0	325150	0	0	417160
ENSG00000149480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137840
ENSG00000149554	4507100	4031200	3538600	3148400	3197100	2910200	3388800	2804900	2349600	2204000	1052400	1698700	0	0	0
ENSG00000149575	0	0	0	413590	0	0	0	0	0	0	0	467690	0	1033900	0
ENSG00000149591	13100000	23270000	22482000	32721000	27392000	29306000	37681000	33060000	39170000	22029000	20105000	8350700	9653200	6423400	9767600
ENSG00000149599	3097300	4583700	3956500	3283900	4137100	3743600	5251900	2064400	5927900	6528300	7938500	9393300	3739000	11155000	7818700
ENSG00000149600	0	0	0	0	0	1387800	1837200	0	0	0	0	1430600	0	1163900	0
ENSG00000149658	0	0	0	0	0	0	0	0	0	0	0	0	0	533010	0
ENSG00000149781	4280900	2248400	5307700	2490800	3228300	2434300	2746200	1860300	1380400	1953500	0	0	0	0	0
ENSG00000149782	0	0	0	0	0	0	759380	0	0	0	0	0	0	0	0
ENSG00000149806	3442300	3333600	3539700	2346300	2267100	2336900	3254100	3212900	1906500	2047400	1305800	2452800	0	2255400	2265300
ENSG00000149809	0	0	0	0	0	0	0	0	867470	725050	1339700	1222800	0	0	817710
ENSG00000149925	124330000	99982000	132520000	125700000	158290000	150440000	120820000	174260000	169460000	148590000	174940000	192700000	162350000	147550000	124150000
ENSG00000150625	2310400	3495200	3069200	2093400	4618200	4166000	7869900	6585100	5239700	5026300	8148900	16787000	15240000	8169500	7941700
ENSG00000150656	0	0	0	0	0	0	481710	0	0	0	0	0	0	0	0
ENSG00000150753	10145000	10341000	10064000	11482000	9112100	10171000	11082000	9662000	9059300	9478100	10306000	7955300	10195000	7516400	8980100
ENSG00000150760	2215800	1346900	1227900	1843900	1861300	762930	806280	1182200	0	891020	627510	619270	409200	0	596180
ENSG00000150768	9248100	9893800	9787200	10502000	11048000	11203000	11985000	9688200	10521000	9981600	13370000	16393000	11834000	13909000	13479000
ENSG00000150787	1038300	1299800	1157200	1173600	0	1214500	1446300	1421500	0	1268800	0	1603500	0	0	0
ENSG00000150961	0	0	591300	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151012	0	0	0	1247400	0	0	0	568830	0	0	1175400	717450	0	0	1612400
ENSG00000151025	0	0	0	0	0	0	0	0	0	0	0	1680400	0	1331900	0
ENSG00000151079	0	1206500	1430300	831720	1209200	1799700	1839400	1708300	1073400	1456200	2393900	2260700	2537200	2893500	2724900
ENSG00000151176	0	573610	728680	0	0	726190	0	0	0	0	0	442000	0	0	402280
ENSG00000151229	0	0	0	0	0	0	0	497390	0	0	0	0	0	0	540790
ENSG00000151239	7395800	6587800	6182100	7343900	7481400	7493300	5869400	7119900	7673900	8783400	5065600	6250200	5090900	6327200	4135700
ENSG00000151240	537030	571710	732380	485930	606200	1014100	833680	806810	784180	773330	821700	1246000	876520	618500	1002300
ENSG00000151247	1436400	0	1845300	0	2082600	0	0	2131000	2044400	1675100	2015300	1972500	1467900	0	1872600
ENSG00000151366	4952600	5185300	6418400	6494900	4743200	6368100	7799100	8404300	7044800	7710200	7355500	8638200	7263200	10335000	12073000
ENSG00000151376	0	0	0	0	0	0	0	0	0	0	509400	607320	0	0	0
ENSG00000151475	107710000	120470000	90665000	98675000	112770000	112140000	120890000	110000000	117940000	145200000	128320000	168590000	124330000	127280000	163910000
ENSG00000151502	1654800	801150	1808800	1113100	438920	2322900	2325700	1287600	1813900	1122800	1273500	1010300	0	1213400	664120
ENSG00000151552	9568800	11221000	11346000	15846000	13137000	16005000	23384000	19195000	22225000	19775000	21422000	24474000	25333000	18794000	21000000
ENSG00000151640	0	1316300	1397600	1236500	1277400	1620900	1702600	1583200	1567300	1476500	1479600	1617300	1455400	1904900	1500000
ENSG00000151655	1246100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151689	0	0	0	0	0	0	0	761060	0	0	0	0	0	0	0
ENSG00000151726	761950	796240	557900	464740	492620	0	845750	639290	534800	525510	1297500	1726200	1121700	1998700	1262400
ENSG00000151729	34708000	30627000	35123000	33726000	37065000	21407000	30946000	35007000	37586000	38685000	56625000	78400000	44557000	45053000	56575000
ENSG00000151779	468610	840740	1000200	0	0	662970	1099100	414970	0	543860	584660	1001900	633970	699890	0
ENSG00000151835	0	648170	496980	384040	391150	0	624900	1058200	979060	382160	1004600	781590	0	1124100	1040100
ENSG00000151923	0	0	0	0	0	0	579160	484270	0	0	0	0	0	0	0
ENSG00000151929	758040	1841400	1862400	1967600	2005200	2150600	4244100	2287800	3167100	3208400	3355900	4741900	3599500	3105900	1091200
ENSG00000152086	17637000	14493000	13352000	20755000	13392000	19868000	18240000	17334000	29899000	26759000	37094000	5451500	24501000	42639000	26181000
ENSG00000152137	0	0	0	0	0	1119400	1950100	0	1854300	2004200	1318400	0	0	1647300	1641100
ENSG00000152465	0	0	0	0	0	0	0	0	0	0	180550	0	0	0	0
ENSG00000152503	0	0	0	452980	0	444770	640140	639540	398460	408850	438080	419080	317030	636230	338020
ENSG00000152601	0	0	0	0	0	0	2035800	0	0	0	0	0	0	0	0
ENSG00000152642	4362300	5228100	4852400	4809300	4203500	4960100	5099100	5310600	6234500	5547400	5635700	5886000	5237000	6174100	6084800
ENSG00000152661	2458900	3351200	2712900	8366900	8851200	10158000	12685000	9442200	13999000	9248800	11897000	18071000	12593000	9266700	16836000
ENSG00000152684	0	0	0	0	0	336040	0	0	0	0	0	0	0	0	0
ENSG00000152700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1767300
ENSG00000152767	382220	316370	366240	0	321310	422900	347430	425270	335230	0	563630	387020	309150	0	400570
ENSG00000152818	1434000	1725200	1030800	975710	1357400	1128200	1235700	1684300	713340	1080300	770890	747380	0	1182400	905500
ENSG00000152904	0	0	0	0	0	0	0	0	0	0	0	0	0	197980	0
ENSG00000152932	0	0	0	0	0	0	0	0	0	0	748800	0	533010	0	0
ENSG00000152952	2364600	1197400	1663400	679400	988750	0	0	0	0	0	0	0	0	0	0
ENSG00000153048	3965600	5135000	3810300	0	7311100	2366100	6339300	5302900	8490800	5382300	6296200	7700300	4918900	5601300	4906900
ENSG00000153113	708070	0	848150	1064900	860960	840540	977230	971800	941920	1782900	1186600	957570	1308200	1492800	0
ENSG00000153147	917050	1102100	633570	614980	549650	0	594940	0	417800	0	0	0	0	0	0
ENSG00000153187	13201000	15686000	14904000	14797000	11497000	17997000	16236000	13989000	16100000	13635000	9392800	13512000	10691000	12865000	11330000
ENSG00000153310	5382000	7923500	7035000	5354700	8769500	8797600	11469000	9002200	10718000	9870500	10553000	14878000	8261800	12334000	10819000
ENSG00000153339	1201300	1428400	746240	619390	0	1049100	598840	0	0	871800	618140	429760	0	491360	0
ENSG00000153774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107050
ENSG00000153822	0	0	0	0	0	0	0	0	0	0	415600	0	0	0	0
ENSG00000153904	3769100	4691900	4607600	4429200	4255500	5170100	5192100	4018300	5146800	6769500	4782800	7449000	6533400	9008900	6927900
ENSG00000153944	0	0	0	0	0	0	0	0	0	0	1059300	1306300	1049700	1028600	0
ENSG00000153956	593390	0	0	626440	710140	784180	0	519590	950260	638670	740170	829900	739570	817260	790970
ENSG00000154059	3380200	5293300	5190000	6553800	10500000	8705000	6965300	6409600	9409200	4767800	6738100	11319000	6474600	5267900	5521600
ENSG00000154065	0	0	0	724670	0	0	801270	0	0	0	869710	1093000	938260	1371400	0
ENSG00000154096	8690200	9379000	12445000	11208000	20741000	19450000	22642000	12057000	26712000	21047000	39458000	57886000	40074000	33348000	33404000
ENSG00000154174	1606100	1984000	1588300	1767600	1790600	2237800	2372000	2095500	3163100	1877500	1896600	2109300	1784000	2311100	1822900
ENSG00000154222	0	603240	0	0	0	586170	0	0	0	488240	0	915880	918560	0	829590
ENSG00000154229	0	0	0	0	1091000	1377900	1076200	1064600	1270100	1287400	1194600	0	1281200	1452600	0
ENSG00000154265	0	0	0	0	0	0	0	0	0	0	168900	0	0	0	0
ENSG00000154269	3347900	0	3419900	2283800	2157400	0	0	0	0	0	0	0	0	0	0
ENSG00000154277	33149000	62815000	60294000	72068000	68225000	75252000	97438000	118710000	99477000	69881000	151290000	106500000	126960000	141980000	129380000
ENSG00000154330	0	422010	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154380	0	0	0	0	0	0	530870	0	0	0	0	0	0	0	0
ENSG00000154429	0	0	0	0	0	0	0	0	0	0	444460	0	0	0	0
ENSG00000154473	1013400	1039700	1030100	971310	822540	938450	865260	682160	726930	726190	0	602240	0	0	0
ENSG00000154582	4211200	4024500	0	4737400	0	5005300	5757500	6990700	5529200	4741900	8503900	7480900	6141400	0	5554200
ENSG00000154611	9591600	10264000	9067500	8056600	10708000	9084500	8687200	8109900	8869900	10726000	8437400	8548600	8500500	8965200	10016000
ENSG00000154654	2931000	3422000	3552300	3654600	3735700	5157600	5626000	4055100	5555400	4215900	5163700	5095300	4826400	5653900	8564000
ENSG00000154822	1250200	1715600	2171000	3311400	2371800	3760800	3336200	3170800	3608700	3374800	4001900	3815600	3794400	4312300	3740700
ENSG00000154997	10248000	12950000	10819000	12946000	14928000	14487000	19201000	12291000	18687000	17723000	16407000	18358000	19060000	22041000	22830000
ENSG00000155008	646750	0	548870	526970	520100	0	721320	851130	0	646300	918140	1496100	874410	826360	830070
ENSG00000155097	10643000	8593100	11522000	8032400	8561800	9749100	7996500	8992000	9947800	7297500	9616100	10444000	6757400	7041700	5396700
ENSG00000155100	0	0	729660	1428300	646550	895030	1181800	535620	723050	767140	774370	774500	842070	1525000	1115200
ENSG00000155189	0	0	0	0	0	0	0	0	0	0	630690	0	0	0	0
ENSG00000155229	850970	752220	831150	792310	757690	540130	633060	542760	599620	566240	580300	569450	320710	594320	576110
ENSG00000155252	0	0	479830	474410	413080	0	347810	592410	0	0	0	0	0	0	471150
ENSG00000155304	254680	0	0	289700	282190	0	0	0	0	0	0	0	0	0	0
ENSG00000155368	33976000	38511000	42281000	49143000	50683000	56965000	77419000	113210000	77972000	73993000	96067000	83276000	81308000	90425000	105090000
ENSG00000155380	2904800	3242700	2616200	4038700	1953400	2678500	4276100	5067300	1128700	3677800	3916000	3462900	3378300	1657100	3587400
ENSG00000155561	923030	838780	865370	626380	755920	666600	633550	655320	0	628750	0	0	0	0	0
ENSG00000155849	1410000	690790	0	818890	0	984270	1405200	740480	761590	1808400	1631500	1364800	1153200	1976000	1989600
ENSG00000155876	1488500	1164400	1291100	1300400	0	1119500	1219400	1119500	941650	1317800	1068100	1303500	971760	1051600	1236000
ENSG00000155886	0	0	0	707910	0	483000	959760	0	1328900	0	1375400	700360	1157500	1537900	0
ENSG00000155959	0	0	0	0	1046200	1456900	1477100	0	0	0	1238400	0	0	2054900	0
ENSG00000155962	10584000	12025000	9790300	11259000	16244000	11809000	11543000	14527000	14820000	15408000	11201000	16201000	12512000	14817000	10032000
ENSG00000156026	0	0	1483300	0	0	980040	682610	0	0	0	0	0	0	0	0
ENSG00000156049	0	0	0	0	0	3465700	0	1353300	0	2159100	6315200	515350	5721000	8895100	1990600
ENSG00000156172	0	0	0	0	0	0	723370	0	0	0	0	0	0	0	0
ENSG00000156261	8110600	7457700	6917500	7795500	6638400	7567100	8273800	8134200	6222300	6965100	7504100	6173300	7371900	7731800	8155700
ENSG00000156269	0	0	0	0	0	0	0	0	0	733410	0	0	0	0	0
ENSG00000156467	5245500	4816700	5949900	7397200	4725700	6929300	10008000	8709600	7778800	5924300	10692000	6254700	15923000	8961000	10781000
ENSG00000156475	1039800	873210	785260	0	659330	923830	646660	906450	765190	0	881920	978000	0	0	0
ENSG00000156482	8491300	6500000	6220600	6056900	9501900	4821100	5242800	3555500	4116400	4240500	5507800	4513300	3278300	2468100	4659400
ENSG00000156508	137650000	108840000	121000000	116310000	109880000	87231000	91756000	123670000	105690000	121000000	72639000	71977000	72604000	85768000	78451000
ENSG00000156642	1226300	1726700	1229300	1353000	1466900	2279700	2564700	1970400	2402400	2405100	2451400	4374700	3567000	0	888130
ENSG00000156709	697160	740870	648180	725390	715310	662500	668380	505540	574880	0	581900	739040	620790	581750	750180
ENSG00000156973	0	0	0	0	0	0	0	0	0	0	0	0	1761700	0	0
ENSG00000156976	904820	1003600	955860	1137100	1331900	0	1303500	0	1533600	0	1313000	1553700	1366500	0	0
ENSG00000157020	0	0	0	0	0	0	0	0	0	0	0	0	0	2031200	1923300
ENSG00000157036	0	0	0	0	0	0	691300	0	0	0	574230	0	0	0	0
ENSG00000157087	17679000	19336000	17754000	22134000	28064000	26762000	31672000	27488000	29485000	27475000	38073000	44366000	39925000	33940000	40136000
ENSG00000157103	0	0	0	1850600	3758400	2964000	2058400	2181800	2780000	2767800	4420700	8325300	5551400	3451900	5698500
ENSG00000157184	618550	0	0	505730	626110	497280	500450	0	0	0	0	608850	581610	0	679310
ENSG00000157191	1237300	1380500	1460400	1072100	1584700	1275400	1239100	1105700	1665100	1730100	1458700	1605100	1329800	1511000	0
ENSG00000157326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1317800
ENSG00000157349	0	0	0	0	0	418770	422840	404200	0	0	0	0	0	435440	0
ENSG00000157379	0	0	0	0	0	0	0	0	0	0	0	7445100	0	0	0
ENSG00000157500	919300	1030800	916320	1294300	1770300	1243300	1307300	948330	1226700	1292400	1335800	1502800	1423100	1550400	1430300
ENSG00000157538	0	0	0	0	0	0	0	418210	0	0	0	0	0	0	0
